topology,tm_index,action,selected_K,k_paths,our_method_MLU,path_LP_opt_MLU,strict_full_mcf_MLU,path_LP_PR,strict_full_mcf_PR,DB,decision_ms,mcf_status,condition_compliant
sprintlink,319,KEEP_PREVIOUS_ROUTING,0,8,1.0066418908748211,0.8083829536055644,0.8083829536055644,0.8030491885282461,0.8030491885282461,0.0,10.6,Optimal,True
sprintlink,320,EMERGENCY,50,8,0.9763265945311194,0.7846915614944081,0.7846915614944081,0.8037183109523469,0.8037183109523469,0.0019691637552209,92.2,Optimal,True
sprintlink,321,EMERGENCY,50,8,0.9924923246984368,0.7938688306738833,0.7938688306738831,0.7998740251367644,0.7998740251367643,0.000168217592379,96.3,Optimal,True
sprintlink,322,EMERGENCY,50,8,0.956780542677895,0.7825608901131081,0.7825608901131081,0.8179105397804491,0.8179105397804491,0.0021158818430637,92.5,Optimal,True
sprintlink,323,KEEP_PREVIOUS_ROUTING,0,8,0.9803567923446912,0.7917598254976551,0.791759825497655,0.8076241544713796,0.8076241544713795,0.0,10.5,Optimal,True
sprintlink,324,KEEP_PREVIOUS_ROUTING,0,8,0.9517909286548104,0.7749998769162818,0.7749998769162817,0.814254321599396,0.8142543215993959,0.0,10.4,Optimal,True
sprintlink,325,KEEP_PREVIOUS_ROUTING,0,8,0.9590062330816056,0.7802307397072432,0.7802307397072432,0.8135825532646463,0.8135825532646463,0.0,10.4,Optimal,True
sprintlink,326,KEEP_PREVIOUS_ROUTING,0,8,0.9482966085876268,0.7700387465365771,0.7700387465365769,0.8120230944234387,0.8120230944234385,0.0,10.8,Optimal,True
sprintlink,327,KEEP_PREVIOUS_ROUTING,0,8,0.9473328476746452,0.779080821231891,0.779080821231891,0.8223939697058418,0.8223939697058418,0.0,10.8,Optimal,True
sprintlink,328,KEEP_PREVIOUS_ROUTING,0,8,0.9284374504212528,0.7640730970248414,0.7640730970248413,0.8229666917013788,0.8229666917013787,0.0,11.2,Optimal,True
sprintlink,329,KEEP_PREVIOUS_ROUTING,0,8,0.933435529242602,0.7629908301039929,0.7629908301039928,0.8174006733202994,0.8174006733202993,0.0,10.5,Optimal,True
sprintlink,330,KEEP_PREVIOUS_ROUTING,0,8,0.9501290119060904,0.7696754040816396,0.7696754040816396,0.8100746261158409,0.8100746261158409,0.0,10.5,Optimal,True
sprintlink,331,KEEP_PREVIOUS_ROUTING,0,8,0.9504092665122644,0.7660474622378471,0.766047462237847,0.806018511424059,0.8060185114240589,0.0,10.5,Optimal,True
sprintlink,332,KEEP_PREVIOUS_ROUTING,0,8,0.970581586139578,0.7795390635170081,0.7795390635170081,0.8031669615921434,0.8031669615921434,0.0,10.5,Optimal,True
sprintlink,333,KEEP_PREVIOUS_ROUTING,0,8,0.979976956182378,0.7835080859547446,0.7835080859547445,0.7995168468113758,0.7995168468113757,0.0,10.7,Optimal,True
sprintlink,334,EMERGENCY,50,8,0.9355877952632364,0.7638089226442637,0.7638089226442636,0.8163947055651349,0.8163947055651348,0.0027977091761148,96.3,Optimal,True
